chat_id,run,llm_score
1664,1,69.7
1665,1,75.7
1666,1,70.4
1667,1,64.0
1668,1,64.4
1669,1,65.9
1670,1,84.6
1671,1,66.7
1672,1,72.5
1673,1,71.1
1674,1,67.0
1675,1,55.8
1676,1,70.8
1677,1,61.1
1678,1,70.1
1679,1,65.3
1680,1,60.6
1681,1,83.1
1682,1,85.9
1683,1,60.4
1684,1,56.2
1685,1,63.6
1686,1,72.1
1687,1,66.6
1688,1,61.6
1689,1,84.5
1690,1,75.8
1691,1,68.0
1692,1,54.4
1693,1,61.9
1694,1,65.2
1695,1,75.5
1696,1,65.9
1697,1,67.8
1698,1,73.0
1699,1,66.2
1700,1,62.7
1701,1,70.9
1702,1,68.4
1703,1,76.6
1704,1,68.0
1705,1,69.8
1706,1,62.8
1707,1,70.2
1708,1,81.5
1709,1,66.0
1710,1,74.5
1711,1,69.9
1712,1,65.8
1713,1,69.5
1714,1,68.0
1715,1,57.1
1716,1,69.8
1717,1,62.2
1718,1,71.0
1719,1,73.6
1720,1,68.7
1721,1,81.7
1722,1,62.5
1723,1,62.7
1724,1,75.3
1725,1,66.0
1726,1,70.8
1727,1,83.0
1728,1,73.7
1729,1,72.8
1730,1,66.1
1731,1,75.3
1732,1,74.7
1733,1,70.0
1734,1,62.1
1735,1,71.0
1736,1,60.9
1737,1,64.7
1738,1,71.8
1739,1,64.6
1740,1,85.6
1741,1,80.0
1742,1,70.0
1743,1,87.8
1744,1,70.2
1745,1,64.8
1746,1,76.5
1747,1,80.5
1748,1,61.4
1749,1,62.5
1750,1,59.8
1751,1,59.5
1752,1,72.1
1753,1,64.1
1754,1,63.3
1755,1,87.2
1756,1,73.8
1757,1,78.6
1758,1,74.3
1759,1,71.2
1760,1,74.4
1761,1,66.9
1762,1,86.0
1763,1,75.0
1764,1,75.6
1765,1,62.6
1766,1,66.4
1767,1,64.3
1768,1,68.3
1769,1,76.2
1770,1,79.4
1771,1,78.5
1772,1,72.1
1773,1,73.1
1774,1,71.6
1775,1,57.7
1776,1,80.1
1777,1,71.6
1778,1,57.1
1779,1,59.9
1780,1,66.8
1781,1,67.7
1782,1,68.1
1783,1,77.0
1784,1,79.2
1785,1,73.2
1786,1,67.7
1787,1,69.2
1788,1,53.0
1789,1,67.9
1790,1,75.9
1791,1,59.8
1792,1,73.4
1793,1,75.3
1794,1,77.9
1795,1,67.8
1796,1,81.4
1797,1,70.7
1798,1,82.0
1799,1,75.0
1800,1,59.5
1801,1,67.4
1802,1,67.2
1803,1,79.1
1804,1,77.8
1805,1,66.7
1806,1,75.2
1807,1,72.0
1808,1,75.0
1809,1,69.8
1810,1,77.2
1811,1,59.8
1812,1,60.9
1813,1,65.8
1814,1,74.3
1815,1,72.0
1816,1,61.9
1817,1,75.0
1818,1,68.7
1819,1,67.9
1820,1,63.3
1821,1,75.4
1822,1,62.5
1823,1,65.1
1824,1,68.9
1825,1,72.8
1826,1,77.3
1827,1,74.4
1828,1,85.8
1829,1,74.2
1830,1,78.3
1831,1,78.5
1832,1,72.7
1833,1,73.0
1834,1,74.2
1835,1,80.8
1836,1,64.9
1837,1,55.1
1838,1,67.1
1839,1,80.6
1840,1,64.5
1841,1,70.0
1842,1,75.1
1843,1,78.5
1844,1,77.6
1845,1,79.0
1846,1,70.6
1847,1,72.2
1848,1,76.7
1849,1,70.2
1850,1,61.8
1851,1,67.3
1852,1,72.0
1853,1,67.9
1854,1,67.1
1855,1,78.7
1856,1,66.0
1857,1,68.2
1858,1,68.8
1859,1,74.0
1860,1,71.2
1861,1,74.8
1862,1,61.5
1863,1,73.9
1864,1,67.8
1865,1,77.0
1866,1,74.6
1867,1,75.8
1868,1,70.0
1869,1,69.5
1870,1,80.1
1871,1,67.4
1872,1,78.4
1873,1,70.7
1874,1,70.2
1875,1,60.9
1876,1,80.8
1877,1,74.2
1878,1,53.6
1879,1,66.2
1880,1,71.7
1881,1,74.2
1882,1,73.4
1883,1,61.1
1884,1,67.4
1885,1,82.3
1886,1,68.2
1887,1,82.0
1888,1,74.0
1889,1,60.5
1890,1,74.3
1891,1,77.4
1892,1,66.6
1893,1,69.0
1894,1,73.8
1895,1,71.8
1896,1,62.8
1897,1,71.8
1898,1,74.4
1899,1,73.0
1900,1,72.3
1901,1,85.7
1902,1,70.1
1903,1,71.5
1904,1,70.6
1905,1,68.4
1906,1,73.7
1907,1,54.7
1908,1,84.8
1909,1,65.3
1910,1,82.6
1911,1,58.6
1912,1,69.2
1913,1,75.9
1914,1,72.7
1915,1,61.1
1916,1,64.1
1917,1,76.0
1918,1,75.8
1919,1,77.3
1920,1,70.4
1921,1,77.3
1922,1,70.8
1923,1,73.2
1924,1,63.8
1925,1,75.0
1926,1,66.7
1927,1,72.9
1928,1,69.4
1929,1,72.1
1930,1,62.3
1931,1,77.0
1932,1,67.1
1933,1,63.9
1934,1,66.8
1935,1,80.1
1936,1,67.8
1937,1,58.9
1938,1,73.3
1939,1,65.3
1940,1,59.3
1941,1,73.6
1942,1,54.3
1943,1,57.3
1944,1,81.5
1945,1,61.9
1946,1,63.2
1947,1,60.1
1948,1,67.4
1949,1,75.8
1950,1,77.1
1951,1,69.5
1952,1,63.7
1953,1,81.5
1954,1,71.6
1955,1,83.2
1956,1,74.7
1957,1,80.6
1958,1,75.6
1959,1,84.6
1960,1,58.6
1961,1,73.9
1962,1,70.9
1963,1,80.7
1964,1,60.9
1965,1,56.4
1966,1,78.4
1967,1,68.5
1968,1,70.1
1969,1,64.1
1970,1,72.1
1971,1,76.9
1972,1,74.0
1973,1,76.5
1974,1,77.3
1975,1,60.1
1976,1,60.5
1977,1,59.0
1978,1,81.9
1979,1,70.9
1980,1,61.3
1981,1,74.6
1982,1,73.0
1983,1,75.8
1984,1,71.0
1985,1,75.7
1986,1,55.6
1987,1,79.0
1988,1,74.8
1989,1,66.0
1990,1,76.0
1991,1,71.4
1992,1,62.7
1993,1,53.2
1994,1,74.9
1995,1,64.5
1996,1,64.8
1997,1,70.9
1998,1,71.8
1999,1,74.3
2000,1,62.0
2001,1,64.4
2002,1,74.1
2003,1,74.3
2004,1,76.3
2005,1,69.5
2006,1,67.9
2007,1,73.4
2008,1,79.1
2009,1,80.9
2010,1,70.4
2011,1,65.2
2012,1,64.2
2013,1,68.3
2014,1,78.9
2015,1,76.7
2016,1,71.6
2017,1,84.5
2018,1,73.3
2019,1,75.6
2020,1,81.4
2021,1,80.1
2022,1,69.7
2023,1,76.6
2024,1,66.9
2025,1,74.0
2026,1,78.4
2027,1,73.4
2028,1,81.7
2029,1,66.2
2030,1,76.8
2031,1,72.0
2032,1,78.4
2033,1,79.4
2034,1,60.4
2035,1,66.6
2036,1,68.7
2037,1,70.4
2038,1,72.3
2039,1,72.1
2040,1,69.4
2041,1,82.1
2042,1,67.5
2043,1,80.8
2044,1,58.1
2045,1,65.6
2046,1,75.7
2047,1,70.7
2048,1,70.2
2049,1,70.2
2050,1,73.4
2051,1,79.3
2052,1,70.3
2053,1,76.4
2054,1,58.8
2055,1,72.0
2056,1,68.4
2057,1,76.0
2058,1,68.3
2059,1,74.3
2060,1,69.2
2061,1,63.5
2062,1,67.7
2063,1,72.5
2064,1,72.3
2065,1,79.1
2066,1,80.2
2067,1,90.0
2068,1,82.0
2069,1,57.2
2070,1,78.6
2071,1,68.1
2072,1,66.6
2073,1,71.8
2074,1,76.0
2075,1,73.8
2076,1,75.5
2077,1,62.8
2078,1,65.5
2079,1,67.7
2080,1,76.2
2081,1,63.2
2082,1,60.2
2083,1,75.1
2084,1,68.0
2085,1,77.2
2086,1,80.0
2087,1,77.4
2088,1,78.8
2089,1,79.7
2090,1,71.2
2091,1,69.7
2092,1,62.9
2093,1,69.8
2094,1,67.3
2095,1,78.1
2096,1,66.0
2097,1,70.7
2098,1,87.0
2099,1,85.3
2100,1,59.6
2101,1,73.4
2102,1,73.3
2103,1,85.2
2104,1,69.0
2105,1,73.5
2106,1,73.3
2107,1,72.3
2108,1,70.9
2109,1,75.6
2110,1,74.8
2111,1,77.5
2112,1,76.6
2113,1,77.0
2114,1,79.1
2115,1,63.7
2116,1,63.9
2117,1,61.0
2118,1,68.5
2119,1,70.2
2120,1,74.0
2121,1,78.3
2122,1,70.6
2123,1,72.3
2124,1,78.9
2125,1,77.3
2126,1,75.7
2127,1,68.5
2128,1,73.6
2129,1,68.3
2130,1,80.1
2131,1,75.4
2132,1,79.1
2133,1,57.2
2134,1,70.4
2135,1,78.3
2136,1,69.2
2137,1,72.4
2138,1,66.1
2139,1,78.5
2140,1,74.7
2141,1,77.7
2142,1,71.9
2143,1,63.1
2144,1,72.8
2145,1,75.7
2146,1,64.5
2147,1,72.8
2148,1,73.5
2149,1,73.6
2150,1,62.0
2151,1,78.1
2152,1,81.0
2153,1,69.5
2154,1,78.1
2155,1,74.1
2156,1,68.7
2157,1,63.6
2158,1,70.3
2159,1,56.5
2160,1,80.2
2161,1,69.8
2162,1,67.7
2163,1,63.8
2164,1,77.9
2165,1,78.9
2166,1,65.0
2167,1,64.7
2168,1,69.7
2169,1,76.6
2170,1,75.2
2171,1,58.1
2172,1,79.9
2173,1,69.3
2174,1,73.1
2175,1,71.9
2176,1,78.7
2177,1,77.7
2178,1,71.7
2179,1,62.5
2180,1,74.7
2181,1,64.2
2182,1,82.9
2183,1,65.4
2184,1,74.7
2185,1,57.4
2186,1,77.6
2187,1,68.4
2188,1,71.7
2189,1,79.6
2190,1,75.4
2191,1,66.2
2192,1,86.7
2193,1,66.8
2194,1,52.7
2195,1,71.4
2196,1,70.7
2197,1,60.2
2198,1,66.0
2199,1,79.4
2200,1,64.6
2201,1,79.6
2202,1,70.0
2203,1,68.2
2204,1,65.3
2205,1,72.0
2206,1,78.0
2207,1,55.8
2208,1,68.3
2209,1,50.9
2210,1,69.6
2211,1,66.5
2212,1,72.3
2213,1,86.7
2214,1,75.0
2215,1,69.4
2216,1,76.4
2217,1,66.5
2218,1,82.8
2219,1,68.3
2220,1,72.3
2221,1,66.1
2222,1,72.8
2223,1,78.0
2224,1,59.9
2225,1,73.4
2226,1,63.5
2227,1,65.0
2228,1,82.7
2229,1,74.8
2230,1,72.3
2231,1,71.6
2232,1,70.4
2233,1,71.5
2234,1,73.0
2235,1,64.0
2236,1,63.4
2237,1,69.0
2238,1,70.1
2239,1,66.2
2240,1,59.5
2241,1,80.3
2242,1,70.6
2243,1,67.9
2244,1,56.5
2245,1,64.1
2246,1,64.3
2247,1,62.0
2248,1,69.4
2249,1,74.6
2250,1,69.3
2251,1,65.7
2252,1,71.2
2253,1,81.2
2254,1,67.3
2255,1,67.4
2256,1,62.1
2257,1,66.1
2258,1,58.8
2259,1,61.1
2260,1,66.6
2261,1,78.9
2262,1,71.9
2263,1,67.8
2264,1,72.1
2265,1,67.2
2266,1,78.9
2267,1,66.0
2268,1,73.2
2269,1,67.0
2270,1,71.3
2271,1,73.5
2272,1,81.3
2273,1,74.6
2274,1,73.3
2275,1,73.3
2276,1,74.8
2277,1,67.2
2278,1,86.3
2279,1,85.0
2280,1,71.0
2281,1,52.5
2282,1,88.8
2283,1,66.5
2284,1,59.8
2285,1,79.5
2286,1,70.5
2287,1,70.1
2288,1,66.4
2289,1,87.3
2290,1,82.5
2291,1,64.1
2292,1,74.7
2293,1,71.5
2294,1,71.4
2295,1,78.8
2296,1,66.2
2297,1,68.5
2298,1,73.3
2299,1,83.5
2300,1,69.2
2301,1,66.4
2302,1,66.0
2303,1,66.1
2304,1,74.7
2305,1,64.1
2306,1,60.7
2307,1,76.5
2308,1,75.0
2309,1,58.6
2310,1,68.5
2311,1,76.3
2312,1,73.5
2313,1,73.7
2314,1,64.4
2315,1,73.9
2316,1,66.6
2317,1,69.3
2318,1,60.7
2319,1,64.6
2320,1,75.1
2321,1,61.7
2322,1,68.5
2323,1,62.2
2324,1,58.9
2325,1,69.7
2326,1,62.1
2327,1,71.1
2328,1,68.6
2329,1,68.8
2330,1,72.5
2331,1,71.5
2332,1,75.3
2333,1,81.3
2334,1,58.6
2335,1,52.6
2336,1,66.0
2337,1,74.7
2338,1,64.2
2339,1,71.0
2340,1,73.9
2341,1,78.9
2342,1,75.0
2343,1,73.1
2344,1,72.0
2345,1,65.3
2346,1,65.3
2347,1,76.1
2348,1,78.5
2349,1,63.1
2350,1,65.0
2351,1,56.0
2352,1,73.8
2353,1,66.9
2354,1,79.0
2355,1,75.9
2356,1,71.3
2357,1,80.1
2358,1,64.5
2359,1,86.8
2360,1,71.9
2361,1,48.1
2362,1,64.4
2363,1,71.3
2364,1,70.9
2365,1,72.2
2366,1,64.2
2367,1,66.2
2368,1,67.0
2369,1,80.1
2370,1,56.7
2371,1,63.1
2372,1,79.0
2373,1,59.0
2374,1,71.3
2375,1,52.7
2376,1,60.9
2377,1,63.8
2378,1,90.9
2379,1,67.9
2380,1,84.3
2381,1,75.3
2382,1,81.1
2383,1,73.5
2384,1,89.7
2385,1,67.2
2386,1,70.1
2387,1,64.6
2388,1,67.0
2389,1,64.5
2390,1,84.7
2391,1,77.9
2392,1,58.0
2393,1,84.0
2394,1,76.0
2395,1,52.7
2396,1,78.0
2397,1,63.1
2398,1,83.7
2399,1,71.3
2400,1,57.8
2401,1,73.8
2402,1,57.6
2403,1,69.9
2404,1,73.8
2405,1,65.6
2406,1,59.3
2407,1,72.8
2408,1,69.5
2409,1,78.2
2410,1,68.8
2411,1,66.2
2412,1,62.4
2413,1,66.4
2414,1,85.6
2415,1,61.5
2416,1,79.0
2417,1,80.1
2418,1,68.1
2419,1,76.5
2420,1,72.0
2421,1,70.3
2422,1,76.6
2423,1,71.9
2424,1,86.4
2425,1,63.4
2426,1,70.3
2427,1,66.2
2428,1,66.0
2429,1,86.6
2430,1,78.0
2431,1,74.1
2432,1,76.5
2433,1,56.2
2434,1,81.5
2435,1,73.9
2436,1,81.0
2437,1,81.1
2438,1,71.8
2439,1,75.8
2440,1,79.7
2441,1,70.8
2442,1,72.6
2443,1,56.4
2444,1,76.3
2445,1,60.8
2446,1,79.0
2447,1,60.7
2448,1,79.4
2449,1,78.5
2450,1,72.0
2451,1,71.9
2452,1,76.4
2453,1,67.4
2454,1,70.3
2455,1,63.5
2456,1,71.5
2457,1,69.0
2458,1,81.8
2459,1,72.4
2460,1,62.1
2461,1,83.3
2462,1,63.5
2463,1,79.3
2464,1,62.8
2465,1,66.7
2466,1,73.1
2467,1,73.2
2468,1,76.6
2469,1,73.4
2470,1,53.7
2471,1,78.2
2472,1,78.4
2473,1,68.7
2474,1,70.1
2475,1,73.5
2476,1,68.1
2477,1,61.9
2478,1,58.9
2479,1,70.4
2480,1,73.6
2481,1,61.4
2482,1,62.2
2483,1,64.9
2484,1,69.8
2485,1,70.0
2486,1,88.8
2487,1,74.8
2488,1,73.1
2489,1,79.6
2490,1,75.2
2491,1,59.3
2492,1,65.9
2493,1,74.1
2494,1,67.7
2495,1,71.5
2496,1,65.3
2497,1,72.3
2498,1,77.6
2499,1,72.8
2500,1,49.6
2501,1,73.8
2502,1,73.3
2503,1,72.0
2504,1,77.4
2505,1,73.5
2506,1,65.4
2507,1,72.1
2508,1,75.7
2509,1,66.1
2510,1,68.6
2511,1,72.5
2512,1,63.5
2513,1,66.6
2514,1,68.8
2515,1,60.7
2516,1,63.2
2517,1,87.4
2518,1,76.1
2519,1,61.5
2520,1,72.7
2521,1,71.2
2522,1,66.4
2523,1,69.2
2524,1,86.4
2525,1,73.3
2526,1,76.3
2527,1,62.4
2528,1,61.8
2529,1,84.4
2530,1,76.6
2531,1,74.1
2532,1,64.4
2533,1,75.3
2534,1,66.6
2535,1,74.1
2536,1,82.2
2537,1,74.6
2538,1,75.5
2539,1,70.0
2540,1,71.9
2541,1,68.2
2542,1,73.7
2543,1,84.3
2544,1,71.7
2545,1,63.2
2546,1,74.3
2547,1,77.4
2548,1,79.7
2549,1,62.5
2550,1,77.8
2551,1,57.4
2552,1,74.5
2553,1,73.0
2554,1,65.7
2555,1,72.1
2556,1,56.8
2557,1,74.7
2558,1,75.7
2559,1,73.3
2560,1,70.8
2561,1,64.4
2562,1,72.6
2563,1,64.6
2564,1,60.9
2565,1,73.2
2566,1,78.6
2567,1,67.2
2568,1,80.4
2569,1,59.5
2570,1,71.4
2571,1,71.5
2572,1,71.9
2573,1,66.9
2574,1,79.6
2575,1,77.7
2576,1,66.2
2577,1,67.7
2578,1,62.1
2579,1,82.7
2580,1,74.6
2581,1,65.7
2582,1,66.5
2583,1,75.2
2584,1,70.1
2585,1,66.7
2586,1,74.3
2587,1,65.7
2588,1,75.2
2589,1,64.1
2590,1,69.2
2591,1,69.6
2592,1,67.8
2593,1,74.4
2594,1,69.9
2595,1,57.8
2596,1,71.0
2597,1,63.9
2598,1,68.8
2599,1,66.7
2600,1,66.7
2601,1,84.5
2602,1,70.6
2603,1,59.9
2604,1,58.9
2605,1,77.1
2606,1,83.3
2607,1,74.4
2608,1,74.8
2609,1,70.9
2610,1,69.1
2611,1,64.4
2612,1,88.2
2613,1,76.7
2614,1,65.6
2615,1,63.3
2616,1,72.6
2617,1,66.0
2618,1,77.9
2619,1,69.5
2620,1,75.7
2621,1,85.6
2622,1,77.3
2623,1,81.5
2624,1,72.1
2625,1,67.9
2626,1,75.2
2627,1,69.1
2628,1,82.1
2629,1,75.3
2630,1,79.1
2631,1,68.3
2632,1,71.1
2633,1,75.2
2634,1,62.7
2635,1,78.0
2636,1,60.2
2637,1,67.8
2638,1,78.6
2639,1,66.0
2640,1,84.2
2641,1,55.3
2642,1,83.2
2643,1,60.2
2644,1,85.8
2645,1,83.7
2646,1,77.1
2647,1,76.8
2648,1,73.1
2649,1,59.0
2650,1,78.7
2651,1,63.5
2652,1,63.6
2653,1,70.1
2654,1,66.5
2655,1,69.1
2656,1,71.5
2657,1,63.2
2658,1,83.0
2659,1,75.1
2660,1,70.9
2661,1,77.1
2662,1,68.7
2663,1,86.5
2664,1,77.3
2665,1,67.5
2666,1,63.1
2667,1,73.0
2668,1,71.4
2669,1,71.4
2670,1,73.2
2671,1,73.5
2672,1,72.8
2673,1,77.0
2674,1,82.9
2675,1,73.8
2676,1,63.1
2677,1,67.0
2678,1,81.7
2679,1,67.5
2680,1,69.8
2681,1,75.1
2682,1,84.2
2683,1,72.0
2684,1,67.4
2685,1,70.3
2686,1,73.7
2687,1,63.5
2688,1,74.2
2689,1,80.3
2690,1,63.1
2691,1,63.7
2692,1,73.0
2693,1,82.3
2694,1,62.0
2695,1,68.9
2696,1,66.7
2697,1,63.7
2698,1,57.7
2699,1,72.9
2700,1,71.1
2701,1,71.7
2702,1,78.0
2703,1,61.3
2704,1,60.2
2705,1,70.7
2706,1,65.4
2707,1,71.5
2708,1,65.7
2709,1,79.8
2710,1,72.9
2711,1,70.0
2712,1,76.7
2713,1,73.6
2714,1,87.7
2715,1,60.9
2716,1,58.1
2717,1,74.1
2718,1,61.0
2719,1,80.4
2720,1,79.7
2721,1,67.3
2722,1,59.9
2723,1,66.0
2724,1,69.0
2725,1,80.4
2726,1,73.4
2727,1,77.6
2728,1,70.2
2729,1,71.7
2730,1,64.8
2731,1,66.8
2732,1,72.7
2733,1,81.7
2734,1,59.1
2735,1,76.0
2736,1,66.1
2737,1,69.6
2738,1,74.2
2739,1,63.2
2740,1,59.4
2741,1,70.4
2742,1,68.4
2743,1,75.8
2744,1,76.1
2745,1,71.2
2746,1,69.4
2747,1,77.0
2748,1,76.9
2749,1,73.6
2750,1,51.8
2751,1,82.4
2752,1,62.2
2753,1,67.8
2754,1,64.7
2755,1,70.1
2756,1,76.1
2757,1,65.4
2758,1,73.5
2759,1,80.3
2760,1,65.5
2761,1,78.6
2762,1,70.7
2763,1,70.8
2764,1,79.3
2765,1,73.6
2766,1,67.3
2767,1,60.0
2768,1,72.9
2769,1,58.7
2770,1,78.7
2771,1,69.2
2772,1,70.5
2773,1,66.6
2774,1,68.5
2775,1,67.8
2776,1,61.8
2777,1,80.6
2778,1,81.9
2779,1,70.8
2780,1,55.8
2781,1,64.7
2782,1,72.4
2783,1,79.9
2784,1,62.7
2785,1,74.3
2786,1,66.6
2787,1,77.0
2788,1,76.5
2789,1,76.9
2790,1,66.4
2791,1,67.8
2792,1,75.8
2793,1,72.7
2794,1,70.8
2795,1,73.5
2796,1,74.5
2797,1,78.9
2798,1,73.9
2799,1,81.1
2800,1,75.0
2801,1,76.6
2802,1,70.7
2803,1,74.6
2804,1,77.6
2805,1,72.8
2806,1,64.2
2807,1,76.9
2808,1,71.9
2809,1,63.0
2810,1,69.0
2811,1,67.3
2812,1,60.7
2813,1,69.2
2814,1,78.9
2815,1,69.6
2816,1,74.2
2817,1,71.0
2818,1,72.3
2819,1,62.6
2820,1,55.7
2821,1,87.0
2822,1,74.5
2823,1,73.4
2824,1,71.7
2825,1,66.0
2826,1,72.6
2827,1,74.2
2828,1,78.6
2829,1,66.4
2830,1,73.9
2831,1,75.4
2832,1,49.2
2833,1,76.5
2834,1,69.4
2835,1,65.8
2836,1,65.1
2837,1,69.7
2838,1,76.7
2839,1,72.7
2840,1,62.4
2841,1,72.6
2842,1,72.0
2843,1,74.2
2844,1,70.6
2845,1,68.4
2846,1,67.0
2847,1,72.4
2848,1,72.5
2849,1,68.6
2850,1,63.1
2851,1,51.2
2852,1,73.6
2853,1,76.1
2854,1,72.0
2855,1,71.4
2856,1,74.8
2857,1,73.2
2858,1,73.4
2859,1,72.7
2860,1,67.5
2861,1,64.3
2862,1,67.8
2863,1,74.3
2864,1,70.0
2865,1,78.8
2866,1,67.0
2867,1,71.7
2868,1,71.1
2869,1,87.4
2870,1,75.4
2871,1,75.9
2872,1,55.6
2873,1,72.2
2874,1,75.9
2875,1,65.8
2876,1,73.2
2877,1,72.8
2878,1,66.9
2879,1,76.1
2880,1,78.9
2881,1,65.3
2882,1,76.9
2883,1,84.8
2884,1,63.9
2885,1,77.0
2886,1,73.1
2887,1,64.4
2888,1,79.5
2889,1,62.6
2890,1,76.1
2891,1,73.2
2892,1,73.2
2893,1,74.1
2894,1,67.7
2895,1,84.0
2896,1,70.0
2897,1,58.8
2898,1,71.9
2899,1,67.2
2900,1,65.9
2901,1,67.5
2902,1,78.5
2903,1,75.2
2904,1,61.3
2905,1,72.0
2906,1,67.9
2907,1,59.5
2908,1,73.5
2909,1,77.0
2910,1,83.9
2911,1,67.6
2912,1,75.4
2913,1,59.6
2914,1,74.3
2915,1,70.2
2916,1,62.3
2917,1,63.1
2918,1,74.5
2919,1,75.0
2920,1,60.7
2921,1,51.2
2922,1,79.8
2923,1,69.7
2924,1,70.8
2925,1,78.6
2926,1,70.5
2927,1,62.2
2928,1,71.5
2929,1,66.6
2930,1,69.9
2931,1,73.3
2932,1,72.8
2933,1,64.3
2934,1,74.3
2935,1,71.7
2936,1,83.2
2937,1,70.6
2938,1,73.5
2939,1,80.0
2940,1,72.9
2941,1,71.0
2942,1,70.7
2943,1,64.1
2944,1,65.0
2945,1,67.2
2946,1,73.4
2947,1,65.3
2948,1,83.7
2949,1,77.1
2950,1,76.7
2951,1,62.2
2952,1,64.8
2953,1,76.0
2954,1,79.3
2955,1,63.7
2956,1,69.5
2957,1,74.0
2958,1,76.3
2959,1,73.0
2960,1,66.6
2961,1,82.2
2962,1,71.6
2963,1,64.3
2964,1,68.2
2965,1,79.0
2966,1,62.0
2967,1,71.7
2968,1,60.0
2969,1,72.4
2970,1,78.6
2971,1,73.3
2972,1,61.4
2973,1,71.9
2974,1,67.0
2975,1,60.5
2976,1,73.1
2977,1,65.3
2978,1,69.7
2979,1,71.4
2980,1,77.4
2981,1,80.0
2982,1,77.1
2983,1,65.2
2984,1,80.3
2985,1,77.6
2986,1,73.3
2987,1,78.8
2988,1,53.8
2989,1,70.5
2990,1,73.9
2991,1,56.7
2992,1,85.7
2993,1,68.8
2994,1,80.9
2995,1,74.8
2996,1,82.0
2997,1,64.7
2998,1,67.4
2999,1,62.5
3000,1,72.8
1,2,82.7
2,2,70.9
3,2,77.8
4,2,75.8
5,2,72.1
6,2,76.2
7,2,68.0
8,2,69.2
9,2,57.4
10,2,74.7
11,2,70.6
12,2,71.7
13,2,65.2
14,2,72.3
15,2,78.7
16,2,76.5
17,2,75.2
18,2,80.1
19,2,67.2
20,2,77.4
21,2,66.0
22,2,72.9
23,2,74.4
24,2,69.2
25,2,67.2
26,2,78.8
27,2,73.7
28,2,69.4
29,2,76.5
30,2,68.1
31,2,62.6
32,2,73.4
33,2,73.6
34,2,64.8
35,2,68.7
36,2,74.9
37,2,62.6
38,2,69.0
39,2,75.5
40,2,78.7
41,2,68.3
42,2,73.2
43,2,78.4
44,2,76.2
45,2,59.6
46,2,68.5
47,2,78.0
48,2,60.1
49,2,75.0
50,2,58.4
51,2,74.4
52,2,70.2
53,2,74.7
54,2,77.6
55,2,66.2
56,2,69.5
57,2,75.5
58,2,74.1
59,2,67.3
60,2,69.0
61,2,71.9
62,2,60.1
63,2,66.5
64,2,78.5
65,2,72.9
66,2,64.7
67,2,67.0
68,2,88.1
69,2,56.5
70,2,76.2
71,2,70.7
72,2,60.7
73,2,79.6
74,2,63.9
75,2,82.0
76,2,61.7
77,2,79.5
78,2,69.1
79,2,74.9
80,2,76.8
81,2,80.4
82,2,64.7
83,2,75.2
84,2,75.5
85,2,67.2
86,2,71.6
87,2,73.2
88,2,67.6
89,2,56.7
90,2,57.7
91,2,76.2
92,2,69.5
93,2,65.4
94,2,69.5
95,2,71.2
96,2,67.1
97,2,65.3
98,2,65.3
99,2,85.2
100,2,74.8
101,2,71.2
102,2,77.9
103,2,66.5
104,2,65.9
105,2,71.4
106,2,71.9
107,2,66.9
108,2,61.5
109,2,66.2
110,2,78.8
111,2,70.7
112,2,74.0
113,2,65.9
114,2,74.7
115,2,67.6
116,2,76.8
117,2,54.0
118,2,78.0
119,2,69.5
120,2,71.4
121,2,73.1
122,2,83.7
123,2,73.0
124,2,68.7
125,2,80.4
126,2,72.7
127,2,66.0
128,2,67.7
129,2,66.3
130,2,73.9
131,2,72.1
132,2,69.0
133,2,78.8
134,2,72.6
135,2,84.2
136,2,63.4
137,2,62.0
138,2,71.8
139,2,68.5
140,2,71.1
141,2,69.1
142,2,71.1
143,2,52.3
144,2,59.5
145,2,61.7
146,2,63.8
147,2,73.7
148,2,67.5
149,2,69.9
150,2,67.2
151,2,72.0
152,2,69.2
153,2,68.6
154,2,71.0
155,2,79.9
156,2,71.1
157,2,76.1
158,2,77.7
159,2,66.7
160,2,68.8
161,2,67.6
162,2,60.9
163,2,77.0
164,2,54.8
165,2,83.1
166,2,73.0
167,2,64.1
168,2,74.7
169,2,73.0
170,2,54.0
171,2,59.2
172,2,86.6
173,2,72.7
174,2,89.9
175,2,74.8
176,2,72.1
177,2,66.8
178,2,72.2
179,2,74.9
180,2,76.6
181,2,62.3
182,2,77.0
183,2,70.3
184,2,73.8
185,2,68.0
186,2,68.7
187,2,86.2
188,2,76.9
189,2,62.3
190,2,83.5
191,2,56.7
192,2,65.6
193,2,68.7
194,2,60.2
195,2,71.4
196,2,80.6
197,2,72.5
198,2,81.5
199,2,66.0
200,2,74.1
201,2,65.2
202,2,65.1
203,2,61.5
204,2,65.5
205,2,80.5
206,2,87.9
207,2,73.9
208,2,78.3
209,2,84.2
210,2,73.6
211,2,55.7
212,2,60.8
213,2,71.5
214,2,70.3
215,2,63.5
216,2,79.9
217,2,62.2
218,2,76.5
219,2,69.5
220,2,61.6
221,2,78.6
222,2,66.6
223,2,68.1
224,2,76.0
225,2,67.1
226,2,79.1
227,2,73.5
228,2,73.2
229,2,61.7
230,2,85.7
231,2,64.5
232,2,61.4
233,2,75.2
234,2,72.5
235,2,67.0
236,2,59.1
237,2,62.1
238,2,68.2
239,2,66.2
240,2,69.0
241,2,73.0
242,2,73.9
243,2,52.7
244,2,59.0
